timestamp(ms),rx1 ,rx2 ,rx3 ,rx4 ,rx5 ,rx6 ,rx7 ,rx8 ,
"1712614936.316",,,,,,"1048","1880","1508",
"1712614936.337","1460","1076","1464",,,,,,
"1712614936.338",,,,"1464","1048","1052","1848","1512",
"1712614936.359","1460","1076","1464",,,,,,
"1712614936.36",,,,"1468","1048","1048","1800",,
"1712614936.361",,,,,,,,"1508",
"1712614936.381","1460","1076",,,,,,,
"1712614936.382",,,"1464","1468","1048","1048",,,
"1712614936.383",,,,,,,"1776","1512",
"1712614936.403","1460","1076",,,,,,,
"1712614936.404",,,"1464","1468","1048",,,,
"1712614936.405",,,,,,"1048","1732","1508",
"1712614936.425","1460",,,,,,,,
"1712614936.426",,"1076","1464","1464","1052",,,,
"1712614936.427",,,,,,"1048","1708","1508",
"1712614936.448","1460","1076","1464","1468",,,,,
"1712614936.449",,,,,"1048","1048","1660","1508",
"1712614936.47","1456","1076","1468",,,,,,
"1712614936.471",,,,"1464","1048","1048","1632",,
"1712614936.472",,,,,,,,"1512",
"1712614936.492","1460","1076",,,,,,,
"1712614936.493",,,"1468","1464","1048","1048",,,
"1712614936.494",,,,,,,"1584","1508",
"1712614936.514","1460","1080",,,,,,,
"1712614936.515",,,"1460","1468","1048",,,,
"1712614936.516",,,,,,"1048","1560","1508",
"1712614936.536","1456",,,,,,,,
"1712614936.537",,"1076","1464","1468","1048",,,,
"1712614936.538",,,,,,"1048","1512","1508",
"1712614936.559","1456","1080","1464","1464",,,,,
"1712614936.56",,,,,"1048","1052","1488","1508",
"1712614936.581","1460","1076",,,,,,,
"1712614936.582",,,"1464","1468","1048","1048","1416",,
"1712614936.583",,,,,,,,"1508",
"1712614936.603","1456","1076","1464",,,,,,
"1712614936.604",,,,"1468","1048","1052",,,
"1712614936.605",,,,,,,"1392","1508",
"1712614936.625","1456",,,,,,,,
"1712614936.626",,"1076","1468","1464","1048",,,,
"1712614936.627",,,,,,"1052","1348","1508",
"1712614936.647","1456",,,,,,,,
"1712614936.648",,"1080","1464","1464","1052",,,,
"1712614936.649",,,,,,"1048","1336","1508",
"1712614936.67","1456",,,,,,,,
"1712614936.671",,"1076","1464","1468","1048","1048","1300","1508",
"1712614936.692","1456","1080","1464",,,,,,
"1712614936.693",,,,"1464","1052","1048","1280",,
"1712614936.694",,,,,,,,"1512",
"1712614936.714","1460","1076","1464",,,,,,
"1712614936.715",,,,"1468","1048","1048",,,
"1712614936.716",,,,,,,"1260","1508",
"1712614936.737","1460","1076","1464","1468","1048",,,,
"1712614936.738",,,,,,"1052","1244","1512",
"1712614936.758","1460",,,,,,,,
"1712614936.759",,"1076","1464","1464","1052",,,,
"1712614936.76",,,,,,"1048","1212","1508",
"1712614936.781","1456","1080","1464","1468",,,,,
"1712614936.782",,,,,"1048","1052","1192",,
"1712614936.783",,,,,,,,"1508",
"1712614936.805","1460","1076","1464","1464","1052","1052","1156","1508",
"1712614936.826","1460","1076","1464","1468","1048",,,,
"1712614936.827",,,,,,"1052","1140","1508",
"1712614936.847","1460",,,,,,,,
"1712614936.848",,"1080","1464","1468","1048",,,,
"1712614936.849",,,,,,"1048","1088","1508",
"1712614936.869","1460",,,,,,,,
"1712614936.87",,"1076","1464","1468",,,,,
"1712614936.871",,,,,"1048","1048","1064","1504",
"1712614936.892","1456","1080","1464",,,,,,
"1712614936.893",,,,"1464","1052","1048","1060",,
"1712614936.894",,,,,,,,"1508",
"1712614936.914","1460","1076","1464",,,,,,
"1712614936.915",,,,"1464","1048","1048",,,
"1712614936.916",,,,,,,"1064","1508",
"1712614936.937","1460","1076","1464","1464","1052",,,,
"1712614936.938",,,,,,"1048","1060","1508",
"1712614936.958","1456",,,,,,,,
"1712614936.959",,"1076","1464","1468","1048",,,,
"1712614936.96",,,,,,"1048","1060","1508",
"1712614936.981","1460","1076","1464","1464",,,,,
"1712614936.982",,,,,"1048","1052","1060","1508",
"1712614937.003","1460","1076","1464",,,,,,
"1712614937.004",,,,"1464","1052","1048","1060",,
"1712614937.005",,,,,,,,"1508",
"1712614937.025","1456","1076",,,,,,,
"1712614937.026",,,"1464","1468","1048","1048",,,
"1712614937.027",,,,,,,"1060","1512",
"1712614937.047","1460","1076",,,,,,,
"1712614937.048",,,"1464","1464","1048","1052",,,
"1712614937.049",,,,,,,"1060","1508",
"1712614937.069","1460",,,,,,,,
"1712614937.07",,"1076","1464","1468","1048",,,,
"1712614937.071",,,,,,"1048","1064","1508",
"1712614937.092","1460","1076","1464",,,,,,
"1712614937.093",,,,"1468","1048","1048","1060","1508",
"1712614937.114","1456","1076","1464",,,,,,
"1712614937.115",,,,"1468","1048","1048","1064",,
"1712614937.116",,,,,,,,"1508",
"1712614937.137","1460","1076","1464","1464","1052","1048",,,
"1712614937.138",,,,,,,"1060","1508",
"1712614937.158","1460",,,,,,,,
"1712614937.159",,"1076","1464","1468","1048",,,,
"1712614937.16",,,,,,"1048","1060","1508",
"1712614937.18","1460",,,,,,,,
"1712614937.181",,"1076","1468","1464","1052",,,,
"1712614937.182",,,,,,"1048","1060","1508",
"1712614937.203","1460",,,,,,,,
"1712614937.204",,"1076","1464","1468","1048","1052",,,
"1712614937.205",,,,,,,"1060","1508",
"1712614937.225","1456",,,,,,,,
"1712614937.226",,"1076","1464","1464","1052","1048","1060",,
"1712614937.227",,,,,,,,"1508",
"1712614937.247","1460","1076",,,,,,,
"1712614937.248",,,"1464","1464","1048","1044",,,
"1712614937.249",,,,,,,"1060","1512",
"1712614937.27","1460","1076","1464","1464",,,,,
"1712614937.271",,,,,"1052","1048","1060","1508",
"1712614937.292","1456","1076","1464",,,,,,
"1712614937.293",,,,"1468","1048","1048","1064","1508",
"1712614937.314","1460",,,,,,,,
"1712614937.315",,"1076","1464","1468","1048","1048",,,
"1712614937.316",,,,,,,"1060","1512",
"1712614937.337","1456","1080","1464","1464",,,,,
"1712614937.338",,,,,"1052","1048","1060","1508",
"1712614937.359","1456","1076","1468","1464","1048",,,,
"1712614937.36",,,,,,"1048","1064","1508",
"1712614937.381","1460","1076","1464","1464",,,,,
"1712614937.382",,,,,"1052","1048","1060","1508",
"1712614937.403","1456",,,,,,,,
"1712614937.404",,"1076","1468","1464","1048","1048","1064",,
"1712614937.405",,,,,,,,"1508",
"1712614937.425","1460",,,,,,,,
"1712614937.426",,"1076","1464","1464","1052","1048",,,
"1712614937.427",,,,,,,"1060","1508",
"1712614937.447","1460",,,,,,,,
"1712614937.448",,"1080","1464","1464","1048","1052",,,
"1712614937.449",,,,,,,"1060","1508",
"1712614937.47","1460","1076","1464",,,,,,
"1712614937.471",,,,"1468","1048","1048","1060","1508",
"1712614937.491","1456",,,,,,,,
"1712614937.492",,"1080","1464","1464",,,,,
"1712614937.493",,,,,"1052","1048","1060","1508",
"1712614937.514","1456","1080",,,,,,,
"1712614937.515",,,"1460","1468","1048","1048","1064","1508",
"1712614937.536","1460",,,,,,,,
"1712614937.537",,"1076","1464","1464","1052",,,,
"1712614937.538",,,,,,"1048","1064","1504",
"1712614937.559","1460","1076","1464","1468",,,,,
"1712614937.56",,,,,"1048","1048","1060","1508",
"1712614937.581","1460","1076","1464","1468","1052",,,,
"1712614937.582",,,,,,"1044","1064","1508",
"1712614937.603","1456","1080",,,,,,,
"1712614937.604",,,"1464","1468","1048","1048","1060",,
"1712614937.605",,,,,,,,"1508",
"1712614937.625","1460",,,,,,,,
"1712614937.626",,"1076","1464","1464","1052","1048",,,
"1712614937.627",,,,,,,"1060","1508",
"1712614937.648","1460","1076","1464","1468","1048",,,,
"1712614937.649",,,,,,"1048","1060","1508",
"1712614937.67","1460","1076","1464",,,,,,
"1712614937.671",,,,"1464","1052","1048","1060","1508",
"1712614937.692","1460","1076",,,,,,,
"1712614937.693",,,"1464","1468","1048","1048","1060","1508",
"1712614937.714","1456",,,,,,,,
"1712614937.715",,"1080","1464","1464","1048","1048",,,
"1712614937.716",,,,,,,"1060","1508",
"1712614937.736","1460",,,,,,,,
"1712614937.737",,"1076","1464","1464",,,,,
"1712614937.738",,,,,"1052","1048","1060","1508",
"1712614937.759","1460","1076","1464","1468",,,,,
"1712614937.76",,,,,"1048","1048","1060","1512",
"1712614937.781","1460","1076","1464",,,,,,
"1712614937.782",,,,"1464","1052","1048","1060","1508",
"1712614937.803","1460","1076",,,,,,,
"1712614937.804",,,"1464","1464","1052","1048",,,
"1712614937.805",,,,,,,"1060","1508",
"1712614937.825","1460",,,,,,,,
"1712614937.826",,"1076","1464","1468","1048",,,,
"1712614937.827",,,,,,"1048","1064","1508",
"1712614937.847","1460",,,,,,,,
"1712614937.848",,"1076","1464","1468",,,,,
"1712614937.849",,,,,"1048","1052","1060","1504",
"1712614937.87","1460","1076","1464",,,,,,
"1712614937.871",,,,"1464","1052","1048","1060",,
"1712614937.872",,,,,,,,"1508",
"1712614937.892","1460","1076",,,,,,,
"1712614937.893",,,"1464","1464","1052","1048","1060",,
"1712614937.894",,,,,,,,"1508",
"1712614937.913","1460",,,,,,,,
"1712614937.914",,"1076",,,,,,,
"1712614937.915",,,"1464","1464","1048","1048","1064",,
"1712614937.916",,,,,,,,"1508",
"1712614937.937","1460","1076","1464","1468",,,,,
"1712614937.938",,,,,"1048","1048","1060","1508",
"1712614937.958","1464",,,,,,,,
"1712614937.959",,"1072","1464","1468",,,,,
"1712614937.96",,,,,"1048","1048","1060","1512",
"1712614937.98","1460",,,,,,,,
"1712614937.981",,"1076","1464",,,,,,
"1712614937.982",,,,"1468","1048","1048","1060","1508",
"1712614938.003","1456","1076",,,,,,,
"1712614938.004",,,"1464","1464","1048",,,,
"1712614938.005",,,,,,"1052","1060","1508",
"1712614938.025","1460","1076",,,,,,,
"1712614938.026",,,"1464","1468","1048",,,,
"1712614938.027",,,,,,"1048","1064","1508",
"1712614938.047","1456",,,,,,,,
"1712614938.048",,"1080","1460","1468","1048",,,,
"1712614938.049",,,,,,"1052","1060","1508",
"1712614938.07","1464","1076","1464",,,,,,
"1712614938.071",,,,"1464","1048","1048","1060",,
"1712614938.072",,,,,,,,"1508",
"1712614938.092","1460","1076","1464",,,,,,
"1712614938.093",,,,"1464","1048","1052","1060",,
"1712614938.094",,,,,,,,"1512",
"1712614938.113","1460",,,,,,,,
"1712614938.115",,"1076","1464","1468","1048","1052",,,
"1712614938.116",,,,,,,"1060","1508",
"1712614938.137","1460","1076","1464","1468",,,,,
"1712614938.138",,,,,"1052","1048","1060","1508",
"1712614938.159","1456","1076","1468","1464",,,,,
"1712614938.16",,,,,"1052","1048","1060","1508",
"1712614938.181","1456","1080","1464",,,,,,
"1712614938.182",,,,"1468","1048","1048",,,
"1712614938.183",,,,,,,"1060","1508",
"1712614938.203","1456","1076",,,,,,,
"1712614938.204",,,"1468","1464","1048","1052",,,
"1712614938.205",,,,,,,"1060","1508",
"1712614938.225","1460",,,,,,,,
"1712614938.226",,"1076","1464","1468","1048",,,,
"1712614938.227",,,,,,"1048","1060","1508",
"1712614938.247","1460",,,,,,,,
"1712614938.248",,"1076","1464","1468",,,,,
"1712614938.249",,,,,"1048","1048","1060","1508",
"1712614938.27","1456","1080","1464",,,,,,
"1712614938.271",,,,"1468","1048","1048","1060","1508",
"1712614938.292","1456","1080","1464",,,,,,
"1712614938.293",,,,"1468","1048","1048",,,
"1712614938.294",,,,,,,"1060","1508",
"1712614938.314","1456","1080",,,,,,,
"1712614938.315",,,"1464","1468","1048","1048",,,
"1712614938.316",,,,,,,"1060","1508",
"1712614938.336","1456",,,,,,,,
"1712614938.337",,"1080","1464","1464","1052",,,,
"1712614938.338",,,,,,"1048","1060","1508",
"1712614938.359","1460","1076","1464","1468",,,,,
"1712614938.36",,,,,"1052","1048","1060","1508",
"1712614938.381","1460","1076","1464",,,,,,
"1712614938.382",,,,"1468","1052","1048","1060",,
"1712614938.383",,,,,,,,"1508",
"1712614938.403","1460","1076",,,,,,,
"1712614938.404",,,"1468","1464","1052","1044",,,
"1712614938.405",,,,,,,"1064","1508",
"1712614938.425","1460","1076",,,,,,,
"1712614938.426",,,"1468","1464","1052",,,,
"1712614938.427",,,,,,"1044","1064","1508",
"1712614938.447","1460",,,,,,,,
"1712614938.448",,"1076","1464","1468",,,,,
"1712614938.449",,,,,"1048","1052","1060","1508",
"1712614938.47","1460","1076","1464","1468",,,,,
"1712614938.471",,,,,"1052","1044","1064",,
"1712614938.472",,,,,,,,"1508",
"1712614938.492","1460","1076","1464",,,,,,
"1712614938.493",,,,"1468","1048","1048",,,
"1712614938.494",,,,,,,"1064","1512",
"1712614938.514","1460","1076",,,,,,,
"1712614938.515",,,"1464","1468","1048","1048",,,
"1712614938.516",,,,,,,"1060","1508",
"1712614938.536","1456",,,,,,,,
"1712614938.537",,"1080","1464","1464","1048",,,,
"1712614938.538",,,,,,"1048","1064","1508",
"1712614938.558","1460",,,,,,,,
"1712614938.559",,"1080","1460","1464",,,,,
"1712614938.56",,,,,"1048","1052","1060","1508",
"1712614938.581","1460","1076","1464",,,,,,
"1712614938.582",,,,"1468","1044","1052","1060",,
"1712614938.583",,,,,,,,"1508",
"1712614938.603","1460","1076","1464",,,,,,
"1712614938.604",,,,"1468","1048","1048",,,
"1712614938.605",,,,,,,"1060","1508",
"1712614938.625","1460","1076",,,,,,,
"1712614938.626",,,"1464","1468","1048","1048",,,
"1712614938.627",,,,,,,"1060","1508",
"1712614938.647","1460",,,,,,,,
"1712614938.648",,"1076","1464","1468","1048",,,,
"1712614938.649",,,,,,"1048","1060","1508",
"1712614938.669","1456",,,,,,,,
"1712614938.67",,"1080","1464","1464",,,,,
"1712614938.671",,,,,"1048","1048","1060","1512",
"1712614938.692","1460","1076","1464","1464",,,,,
"1712614938.693",,,,,"1048","1048","1064",,
"1712614938.694",,,,,,,,"1508",
"1712614938.714","1460","1076","1464",,,,,,
"1712614938.715",,,,"1464","1052","1048",,,
"1712614938.716",,,,,,,"1060","1508",
"1712614938.736","1460","1080",,,,,,,
"1712614938.737",,,"1464","1464","1052","1048",,,
"1712614938.738",,,,,,,"1060","1508",
"1712614938.758","1460",,,,,,,,
"1712614938.759",,"1076","1464","1468","1052",,,,
"1712614938.76",,,,,,"1048","1060","1504",
"1712614938.781","1460","1080","1464","1468",,,,,
"1712614938.782",,,,,"1048","1052","1060","1508",
"1712614938.803","1460","1076","1464",,,,,,
"1712614938.804",,,,"1468","1052","1048","1060",,
"1712614938.805",,,,,,,,"1508",
"1712614938.825","1460","1076",,,,,,,
"1712614938.826",,,"1464","1468","1048","1052",,,
"1712614938.827",,,,,,,"1060","1508",
"1712614938.847","1460","1076",,,,,,,
"1712614938.848",,,"1464","1468","1052",,,,
"1712614938.849",,,,,,"1048","1064","1508",
"1712614938.869","1456",,,,,,,,
"1712614938.87",,"1080","1464","1464",,,,,
"1712614938.871",,,,,"1052","1052","1060","1508",
"1712614938.892","1460","1076","1468","1464",,,,,
"1712614938.893",,,,,"1048","1052","1060",,
"1712614938.894",,,,,,,,"1508",
"1712614938.914","1456","1080","1464",,,,,,
"1712614938.915",,,,"1468","1048","1052",,,
"1712614938.916",,,,,,,"1060","1508",
"1712614938.936","1456","1080",,,,,,,
"1712614938.937",,,"1460","1468","1052","1048",,,
"1712614938.938",,,,,,,"1060","1508",
"1712614938.958","1456",,,,,,,,
"1712614938.959",,"1076","1464","1468","1052",,,,
"1712614938.96",,,,,,"1048","1060","1512",
"1712614938.98","1460",,,,,,,,
"1712614938.981",,"1076","1464","1468",,,,,
"1712614938.982",,,,,"1048","1052","1060","1508",
"1712614939.003","1460","1076","1464","1468",,,,,
"1712614939.004",,,,,"1048","1052","1060",,
"1712614939.005",,,,,,,,"1508",
"1712614939.025","1456","1080","1460",,,,,,
"1712614939.026",,,,"1468","1052","1048",,,
"1712614939.027",,,,,,,"1060","1508",
"1712614939.047","1456","1076",,,,,,,
"1712614939.048",,,"1464","1472","1044","1052",,,
"1712614939.049",,,,,,,"1060","1508",
"1712614939.069","1456",,,,,,,,
"1712614939.07",,"1076","1468","1464","1052",,,,
"1712614939.071",,,,,,"1048","1064","1504",
"1712614939.091","1460",,,,,,,,
"1712614939.092",,"1076","1464","1468",,,,,
"1712614939.093",,,,,"1048","1052","1060","1508",
"1712614939.114","1460","1076","1464","1468",,,,,
"1712614939.115",,,,,"1052","1048","1060",,
"1712614939.116",,,,,,,,"1508",
"1712614939.136","1456","1076","1468",,,,,,
"1712614939.137",,,,"1464","1052","1048",,,
"1712614939.138",,,,,,,"1064","1508",
"1712614939.158","1460","1076",,,,,,,
"1712614939.159",,,"1464","1464","1052","1048",,,
"1712614939.16",,,,,,,"1060","1512",
"1712614939.18","1460",,,,,,,,
"1712614939.181",,"1076","1460","1468","1052",,,,
"1712614939.182",,,,,,"1048","1064","1504",
"1712614939.203","1460","1076","1468","1464",,,,,
"1712614939.204",,,,,"1052","1048","1060","1508",
"1712614939.225","1460","1076","1464",,,,,,
"1712614939.226",,,,"1464","1052","1048","1060",,
"1712614939.227",,,,,,,,"1508",
"1712614939.247","1460","1076",,,,,,,
"1712614939.248",,,"1468","1464","1048","1048",,,
"1712614939.249",,,,,,,"1064","1508",
"1712614939.269","1460","1076",,,,,,,
"1712614939.27",,,"1464","1464","1048",,,,
"1712614939.271",,,,,,"1052","1060","1512",
"1712614939.291","1456",,,,,,,,
"1712614939.292",,"1076","1468","1464",,,,,
"1712614939.293",,,,,"1052","1048","1060","1508",
"1712614939.314","1464","1072","1464","1468",,,,,
"1712614939.315",,,,,"1048","1052","1060",,
"1712614939.316",,,,,,,,"1508",
"1712614939.336","1460","1076","1464",,,,,,
"1712614939.337",,,,"1468","1048","1048",,,
"1712614939.338",,,,,,,"1064","1508",
"1712614939.358","1460","1076",,,,,,,
"1712614939.359",,,"1464","1468","1048","1048",,,
"1712614939.36",,,,,,,"1064","1508",
"1712614939.38","1460",,,,,,,,
"1712614939.381",,"1076","1464","1468","1048",,,,
"1712614939.382",,,,,,"1048","1064","1508",
"1712614939.402","1460",,,,,,,,
"1712614939.403",,"1076","1464","1468",,,,,
"1712614939.404",,,,,"1048","1048","1064","1508",
"1712614939.425","1460","1076","1464","1464",,,,,
"1712614939.426",,,,,"1052","1048","1060",,
"1712614939.427",,,,,,,,"1508",
"1712614939.447","1456","1080","1460",,,,,,
"1712614939.448",,,,"1468","1876","1052",,,
"1712614939.449",,,,,,,"1060","1508",
"1712614939.469","1460","1076",,,,,,,
"1712614939.47",,,"1464","1464","1884","1044",,,
"1712614939.471",,,,,,,"1060","1508",
"1712614939.491","1456",,,,,,,,
"1712614939.492",,"1076","1464","1468","1876",,,,
"1712614939.493",,,,,,"1048","1060","1508",
"1712614939.513","1456",,,,,,,,
"1712614939.514",,"1076","1464","1468",,,,,
"1712614939.515",,,,,"1876","1048","1060","1512",
"1712614939.536","1460","1076","1464","1464",,,,,
"1712614939.537",,,,,"1880","1044","1064",,
"1712614939.538",,,,,,,,"1508",
"1712614939.558","1460","1076","1464",,,,,,
"1712614939.559",,,,"1464","1880","1048","1064",,
"1712614939.56",,,,,,,,"1508",
"1712614939.58","1460","1076",,,,,,,
"1712614939.581",,,"1464","1464","1880","1048",,,
"1712614939.582",,,,,,,"1064","1508",
"1712614939.602","1460",,,,,,,,
"1712614939.603",,"1076","1464","1464","1880",,,,
"1712614939.604",,,,,,"1048","1060","1508",
"1712614939.624","1456",,,,,,,,
"1712614939.625",,"1080","1460","1468",,,,,
"1712614939.626",,,,,"1876","1048","1064","1508",
"1712614939.647","1460","1076","1464","1468",,,,,
"1712614939.648",,,,,"1876","1048","1060",,
"1712614939.649",,,,,,,,"1508",
"1712614939.669","1460","1076","1464",,,,,,
"1712614939.67",,,,"1464","1876","1048","1064",,
"1712614939.671",,,,,,,,"1508",
"1712614939.691","1460","1076",,,,,,,
"1712614939.692",,,"1464","1464","1880","1048",,,
"1712614939.693",,,,,,,"1060","1508",
"1712614939.713","1460",,,,,,,,
"1712614939.714",,"1076","1464","1464","1876",,,,
"1712614939.715",,,,,,"1052","1060","1508",
"1712614939.735","1460",,,,,,,,
"1712614939.736",,"1076","1460","1468",,,,,
"1712614939.737",,,,,"1880","1048","1060","1508",
"1712614939.758","1456","1080","1460","1468",,,,,
"1712614939.759",,,,,"1880","1048","1060",,
"1712614939.76",,,,,,,,"1508",
"1712614939.78","1460","1076","1464",,,,,,
"1712614939.781",,,,"1468","1876","1048",,,
"1712614939.782",,,,,,,"1060","1512",
"1712614939.802","1460","1076",,,,,,,
"1712614939.803",,,"1464","1468","1876","1048",,,
"1712614939.804",,,,,,,"1064","1508",
"1712614939.824","1460",,,,,,,,
"1712614939.825",,"1076","1464","1468","1880",,,,
"1712614939.826",,,,,,"1048","1060","1508",
"1712614939.847","1460","1076","1464","1468",,,,,
"1712614939.848",,,,,"1876","1048","1060","1512",
"1712614939.869","1460","1076","1464",,,,,,
"1712614939.87",,,,"1468","1876","1048","1060",,
"1712614939.871",,,,,,,,"1508",
"1712614939.891","1460","1076",,,,,,,
"1712614939.892",,,"1464","1464","1880","1048",,,
"1712614939.893",,,,,,,"1060","1508",
"1712614939.913","1460","1076",,,,,,,
"1712614939.914",,,"1460","1468","1876",,,,
